aircraft_num,aircraft_mindis,warship_num,warship_mindis,carrier_num,carrier_mindis
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
2.0,4914.152083348164,0.0,0.0,0.0,0.0
1.0,4914.152083348164,0.0,0.0,0.0,0.0
1.0,4914.152083348164,0.0,0.0,0.0,0.0
1.0,4914.152083348164,0.0,0.0,0.0,0.0
1.0,55619.82053859017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,4478.177328529582
0.0,0.0,0.0,0.0,1.0,14615.81537500851
0.0,0.0,0.0,0.0,1.0,14615.81537500851
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
